17320,MPK Tramwaje,1,09:46:00,09:48:00,PL. GRUNWALDZKI,Kliniki - Politechnika Wrocławska,51.11114106,17.0611933,51.10920637,17.06641438
17321,MPK Tramwaje,1,09:48:00,09:50:00,Kliniki - Politechnika Wrocławska,Hala Stulecia,51.10920637,17.06641438,51.10689468,17.07372026
17322,MPK Tramwaje,1,09:50:00,09:51:00,Hala Stulecia,ZOO,51.10689468,17.07372026,51.10561429,17.07741786
17323,MPK Tramwaje,1,09:51:00,09:52:00,ZOO,Tramwajowa,51.10561429,17.07741786,51.10432787,17.08421204
17324,MPK Tramwaje,1,09:52:00,09:53:00,Tramwajowa,Chełmońskiego,51.10432787,17.08421204,51.10375672,17.09092741
17325,MPK Tramwaje,1,09:53:00,09:54:00,Chełmońskiego,Piramowicza,51.10375672,17.09092741,51.10308185,17.09640613
17326,MPK Tramwaje,1,09:54:00,09:55:00,Piramowicza,Spółdzielcza,51.10308185,17.09640613,51.10220598,17.10180839
17327,MPK Tramwaje,1,09:55:00,09:57:00,Spółdzielcza,BISKUPIN,51.10220598,17.10180839,51.10125726,17.10914151
17328,MPK Tramwaje,1,10:15:00,10:16:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17329,MPK Tramwaje,1,10:16:00,10:17:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17330,MPK Tramwaje,1,10:17:00,10:18:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17331,MPK Tramwaje,1,10:18:00,10:19:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17332,MPK Tramwaje,1,10:19:00,10:21:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17333,MPK Tramwaje,1,10:21:00,10:22:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17334,MPK Tramwaje,1,10:22:00,10:24:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17335,MPK Tramwaje,1,10:24:00,10:26:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17336,MPK Tramwaje,1,10:26:00,10:28:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17337,MPK Tramwaje,1,10:28:00,10:30:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17338,MPK Tramwaje,1,10:30:00,10:31:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17339,MPK Tramwaje,1,10:31:00,10:33:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17340,MPK Tramwaje,1,10:33:00,10:35:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17341,MPK Tramwaje,1,10:35:00,10:37:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17342,MPK Tramwaje,1,10:37:00,10:38:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17343,MPK Tramwaje,1,10:38:00,10:40:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17344,MPK Tramwaje,1,10:40:00,10:43:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17345,MPK Tramwaje,1,10:43:00,10:45:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17346,MPK Tramwaje,1,10:45:00,10:46:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17347,MPK Tramwaje,1,10:46:00,10:47:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17348,MPK Tramwaje,1,10:47:00,10:49:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17349,MPK Tramwaje,1,12:53:00,12:54:00,POŚWIĘTNE,Wołowska,51.15020822,17.02870501,51.14814795,17.02988056
17350,MPK Tramwaje,1,12:54:00,12:55:00,Wołowska,Kępińska,51.14814795,17.02988056,51.14420506,17.03107522
17351,MPK Tramwaje,1,12:55:00,12:56:00,Kępińska,Kamieńskiego,51.14420506,17.03107522,51.14074745,17.03213386
17352,MPK Tramwaje,1,12:56:00,12:58:00,Kamieńskiego,Broniewskiego,51.14074745,17.03213386,51.1353023,17.03633491
17353,MPK Tramwaje,1,12:58:00,13:01:00,Broniewskiego,Trzebnicka,51.1353023,17.03633491,51.12864987,17.03653188
17354,MPK Tramwaje,1,13:01:00,13:03:00,Trzebnicka,DWORZEC NADODRZE,51.12864987,17.03653188,51.12484091,17.03481634
17355,MPK Tramwaje,1,13:03:00,13:04:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12484091,17.03481634,51.1242294,17.03500925
17356,MPK Tramwaje,1,13:04:00,13:06:00,DWORZEC NADODRZE,Słowiańska,51.1242294,17.03500925,51.12362685,17.04134956
17357,MPK Tramwaje,1,13:06:00,13:08:00,Słowiańska,Nowowiejska,51.12362685,17.04134956,51.12436097,17.04513281
17358,MPK Tramwaje,1,13:08:00,13:10:00,Nowowiejska,Wyszyńskiego,51.12436097,17.04513281,51.12232394,17.05187036
17359,MPK Tramwaje,1,13:10:00,13:11:00,Wyszyńskiego,Prusa,51.12232394,17.05187036,51.11984442,17.05636847
17360,MPK Tramwaje,1,13:11:00,13:13:00,Prusa,Piastowska,51.11984442,17.05636847,51.11620815,17.06090704
17361,MPK Tramwaje,1,13:13:00,13:16:00,Piastowska,PL. GRUNWALDZKI,51.11620815,17.06090704,51.11114106,17.0611933
17362,MPK Tramwaje,1,13:16:00,13:18:00,PL. GRUNWALDZKI,Kliniki - Politechnika Wrocławska,51.11114106,17.0611933,51.10920637,17.06641438
17363,MPK Tramwaje,1,13:18:00,13:20:00,Kliniki - Politechnika Wrocławska,Hala Stulecia,51.10920637,17.06641438,51.10689468,17.07372026
17364,MPK Tramwaje,1,13:20:00,13:21:00,Hala Stulecia,ZOO,51.10689468,17.07372026,51.10561429,17.07741786
17365,MPK Tramwaje,1,13:21:00,13:22:00,ZOO,Tramwajowa,51.10561429,17.07741786,51.10432787,17.08421204
17366,MPK Tramwaje,1,13:22:00,13:23:00,Tramwajowa,Chełmońskiego,51.10432787,17.08421204,51.10375672,17.09092741
17367,MPK Tramwaje,1,13:23:00,13:24:00,Chełmońskiego,Piramowicza,51.10375672,17.09092741,51.10308185,17.09640613
17368,MPK Tramwaje,1,13:24:00,13:25:00,Piramowicza,Spółdzielcza,51.10308185,17.09640613,51.10220598,17.10180839
17369,MPK Tramwaje,1,13:25:00,13:27:00,Spółdzielcza,BISKUPIN,51.10220598,17.10180839,51.10125726,17.10914151
17370,MPK Tramwaje,1,13:45:00,13:46:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17371,MPK Tramwaje,1,13:46:00,13:47:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17372,MPK Tramwaje,1,13:47:00,13:48:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17373,MPK Tramwaje,1,13:48:00,13:49:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17374,MPK Tramwaje,1,13:49:00,13:51:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17375,MPK Tramwaje,1,13:51:00,13:52:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17376,MPK Tramwaje,1,13:52:00,13:54:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17377,MPK Tramwaje,1,13:54:00,13:56:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17378,MPK Tramwaje,1,13:56:00,13:58:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17379,MPK Tramwaje,1,13:58:00,14:00:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17380,MPK Tramwaje,1,14:00:00,14:01:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17381,MPK Tramwaje,1,14:01:00,14:03:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17382,MPK Tramwaje,1,14:03:00,14:05:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17383,MPK Tramwaje,1,14:05:00,14:07:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17384,MPK Tramwaje,1,14:07:00,14:08:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17385,MPK Tramwaje,1,14:08:00,14:10:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17386,MPK Tramwaje,1,14:10:00,14:13:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17387,MPK Tramwaje,1,14:13:00,14:15:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17388,MPK Tramwaje,1,14:15:00,14:16:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17389,MPK Tramwaje,1,14:16:00,14:17:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17390,MPK Tramwaje,1,14:17:00,14:19:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17391,MPK Tramwaje,1,21:44:00,21:45:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17392,MPK Tramwaje,1,21:45:00,21:46:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17393,MPK Tramwaje,1,21:46:00,21:47:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17394,MPK Tramwaje,1,21:47:00,21:48:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17395,MPK Tramwaje,1,21:48:00,21:50:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17396,MPK Tramwaje,1,21:50:00,21:51:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17397,MPK Tramwaje,1,21:51:00,21:53:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17398,MPK Tramwaje,1,21:53:00,21:55:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17399,MPK Tramwaje,1,21:55:00,21:57:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17400,MPK Tramwaje,1,21:57:00,21:59:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17401,MPK Tramwaje,1,21:59:00,22:00:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17402,MPK Tramwaje,1,22:00:00,22:02:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17403,MPK Tramwaje,1,22:02:00,22:03:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17404,MPK Tramwaje,1,22:03:00,22:05:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17405,MPK Tramwaje,1,22:05:00,22:06:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17406,MPK Tramwaje,1,22:06:00,22:08:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17407,MPK Tramwaje,1,22:08:00,22:10:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17408,MPK Tramwaje,1,22:10:00,22:12:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17409,MPK Tramwaje,1,22:12:00,22:13:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17410,MPK Tramwaje,1,22:13:00,22:14:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17411,MPK Tramwaje,1,22:14:00,22:15:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17412,MPK Tramwaje,1,22:32:00,22:33:00,POŚWIĘTNE,Wołowska,51.15020822,17.02870501,51.14814795,17.02988056
17413,MPK Tramwaje,1,22:33:00,22:34:00,Wołowska,Kępińska,51.14814795,17.02988056,51.14420506,17.03107522
17414,MPK Tramwaje,1,22:34:00,22:35:00,Kępińska,Kamieńskiego,51.14420506,17.03107522,51.14074745,17.03213386
17415,MPK Tramwaje,1,22:35:00,22:37:00,Kamieńskiego,Broniewskiego,51.14074745,17.03213386,51.1353023,17.03633491
17416,MPK Tramwaje,1,22:37:00,22:40:00,Broniewskiego,Trzebnicka,51.1353023,17.03633491,51.12864987,17.03653188
17417,MPK Tramwaje,1,22:40:00,22:42:00,Trzebnicka,DWORZEC NADODRZE,51.12864987,17.03653188,51.12484091,17.03481634
17418,MPK Tramwaje,1,22:42:00,22:43:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12484091,17.03481634,51.1242294,17.03500925
17419,MPK Tramwaje,1,22:43:00,22:45:00,DWORZEC NADODRZE,Słowiańska,51.1242294,17.03500925,51.1234541,17.04047812
17420,MPK Tramwaje,1,22:45:00,22:46:00,Słowiańska,Zajezdnia OŁBIN,51.1234541,17.04047812,51.12383941,17.04104391
17421,MPK Tramwaje,1,18:15:00,18:16:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17422,MPK Tramwaje,1,18:16:00,18:17:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17423,MPK Tramwaje,1,18:17:00,18:18:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17424,MPK Tramwaje,1,18:18:00,18:19:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17425,MPK Tramwaje,1,18:19:00,18:21:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17426,MPK Tramwaje,1,18:21:00,18:22:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17427,MPK Tramwaje,1,18:22:00,18:24:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17428,MPK Tramwaje,1,18:24:00,18:26:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17429,MPK Tramwaje,1,18:26:00,18:28:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17430,MPK Tramwaje,1,18:28:00,18:30:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17431,MPK Tramwaje,1,18:30:00,18:31:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17432,MPK Tramwaje,1,18:31:00,18:33:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17433,MPK Tramwaje,1,18:33:00,18:35:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17434,MPK Tramwaje,1,18:35:00,18:37:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17435,MPK Tramwaje,1,18:37:00,18:38:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17436,MPK Tramwaje,1,18:38:00,18:40:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17437,MPK Tramwaje,1,18:40:00,18:43:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17438,MPK Tramwaje,1,18:43:00,18:45:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17439,MPK Tramwaje,1,18:45:00,18:46:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17440,MPK Tramwaje,1,18:46:00,18:47:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17441,MPK Tramwaje,1,18:47:00,18:49:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17442,MPK Tramwaje,1,22:04:00,22:05:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17443,MPK Tramwaje,1,22:05:00,22:06:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17444,MPK Tramwaje,1,22:06:00,22:07:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17445,MPK Tramwaje,1,22:07:00,22:08:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17446,MPK Tramwaje,1,22:08:00,22:10:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17447,MPK Tramwaje,1,22:10:00,22:11:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17448,MPK Tramwaje,1,22:11:00,22:13:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17449,MPK Tramwaje,1,22:13:00,22:15:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17450,MPK Tramwaje,1,22:15:00,22:17:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17451,MPK Tramwaje,1,22:17:00,22:19:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17452,MPK Tramwaje,1,22:19:00,22:20:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17453,MPK Tramwaje,1,22:20:00,22:22:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17454,MPK Tramwaje,1,22:22:00,22:23:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17455,MPK Tramwaje,1,22:23:00,22:25:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17456,MPK Tramwaje,1,22:25:00,22:26:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17457,MPK Tramwaje,1,22:26:00,22:28:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17458,MPK Tramwaje,1,22:28:00,22:30:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17459,MPK Tramwaje,1,22:30:00,22:32:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17460,MPK Tramwaje,1,22:32:00,22:33:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17461,MPK Tramwaje,1,22:33:00,22:34:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17462,MPK Tramwaje,1,22:34:00,22:35:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17463,MPK Tramwaje,1,18:08:00,18:09:00,POŚWIĘTNE,Wołowska,51.15020822,17.02870501,51.14814795,17.02988056
17464,MPK Tramwaje,1,18:09:00,18:10:00,Wołowska,Kępińska,51.14814795,17.02988056,51.14420506,17.03107522
17465,MPK Tramwaje,1,18:10:00,18:11:00,Kępińska,Kamieńskiego,51.14420506,17.03107522,51.14074745,17.03213386
17466,MPK Tramwaje,1,18:11:00,18:13:00,Kamieńskiego,Broniewskiego,51.14074745,17.03213386,51.1353023,17.03633491
17467,MPK Tramwaje,1,18:13:00,18:16:00,Broniewskiego,Trzebnicka,51.1353023,17.03633491,51.12864987,17.03653188
17468,MPK Tramwaje,1,18:16:00,18:18:00,Trzebnicka,DWORZEC NADODRZE,51.12864987,17.03653188,51.12484091,17.03481634
17469,MPK Tramwaje,1,18:18:00,18:19:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12484091,17.03481634,51.1242294,17.03500925
17470,MPK Tramwaje,1,18:19:00,18:21:00,DWORZEC NADODRZE,Słowiańska,51.1242294,17.03500925,51.12362685,17.04134956
17471,MPK Tramwaje,1,18:21:00,18:23:00,Słowiańska,Nowowiejska,51.12362685,17.04134956,51.12436097,17.04513281
17472,MPK Tramwaje,1,18:23:00,18:25:00,Nowowiejska,Wyszyńskiego,51.12436097,17.04513281,51.12232394,17.05187036
17473,MPK Tramwaje,1,18:25:00,18:26:00,Wyszyńskiego,Prusa,51.12232394,17.05187036,51.11984442,17.05636847
17474,MPK Tramwaje,1,18:26:00,18:28:00,Prusa,Piastowska,51.11984442,17.05636847,51.11620815,17.06090704
17475,MPK Tramwaje,1,18:28:00,18:31:00,Piastowska,PL. GRUNWALDZKI,51.11620815,17.06090704,51.11114106,17.0611933
17476,MPK Tramwaje,1,18:31:00,18:33:00,PL. GRUNWALDZKI,Kliniki - Politechnika Wrocławska,51.11114106,17.0611933,51.10920637,17.06641438
17477,MPK Tramwaje,1,18:33:00,18:35:00,Kliniki - Politechnika Wrocławska,Hala Stulecia,51.10920637,17.06641438,51.10689468,17.07372026
17478,MPK Tramwaje,1,18:35:00,18:36:00,Hala Stulecia,ZOO,51.10689468,17.07372026,51.10561429,17.07741786
17479,MPK Tramwaje,1,18:36:00,18:37:00,ZOO,Tramwajowa,51.10561429,17.07741786,51.10432787,17.08421204
17480,MPK Tramwaje,1,18:37:00,18:38:00,Tramwajowa,Chełmońskiego,51.10432787,17.08421204,51.10375672,17.09092741
17481,MPK Tramwaje,1,18:38:00,18:39:00,Chełmońskiego,Piramowicza,51.10375672,17.09092741,51.10308185,17.09640613
17482,MPK Tramwaje,1,18:39:00,18:40:00,Piramowicza,Spółdzielcza,51.10308185,17.09640613,51.10220598,17.10180839
17483,MPK Tramwaje,1,18:40:00,18:42:00,Spółdzielcza,BISKUPIN,51.10220598,17.10180839,51.10125726,17.10914151
17484,MPK Tramwaje,1,19:00:00,19:01:00,BISKUPIN,Spółdzielcza,51.10125726,17.10914151,51.10220568,17.10232233
17485,MPK Tramwaje,1,19:01:00,19:02:00,Spółdzielcza,Piramowicza,51.10220568,17.10232233,51.10318076,17.09632744
17486,MPK Tramwaje,1,19:02:00,19:03:00,Piramowicza,Chełmońskiego,51.10318076,17.09632744,51.10388356,17.09071195
17487,MPK Tramwaje,1,19:03:00,19:04:00,Chełmońskiego,Tramwajowa,51.10388356,17.09071195,51.10446678,17.08466997
17488,MPK Tramwaje,1,19:04:00,19:06:00,Tramwajowa,ZOO,51.10446678,17.08466997,51.10556081,17.0778982
17489,MPK Tramwaje,1,19:06:00,19:07:00,ZOO,Hala Stulecia,51.10556081,17.0778982,51.10708825,17.07346452
17490,MPK Tramwaje,1,19:07:00,19:09:00,Hala Stulecia,Kliniki - Politechnika Wrocławska,51.10708825,17.07346452,51.10971261,17.06511141
17491,MPK Tramwaje,1,19:09:00,19:11:00,Kliniki - Politechnika Wrocławska,PL. GRUNWALDZKI,51.10971261,17.06511141,51.1111569,17.06146483
17492,MPK Tramwaje,1,19:11:00,19:13:00,PL. GRUNWALDZKI,Piastowska,51.1111569,17.06146483,51.11536582,17.06087806
17493,MPK Tramwaje,1,19:13:00,19:15:00,Piastowska,Prusa,51.11536582,17.06087806,51.11947637,17.05740455
17494,MPK Tramwaje,1,19:15:00,19:16:00,Prusa,Wyszyńskiego,51.11947637,17.05740455,51.12191852,17.05294165
17495,MPK Tramwaje,1,19:16:00,19:18:00,Wyszyńskiego,Nowowiejska,51.12191852,17.05294165,51.12423914,17.0448911
17496,MPK Tramwaje,1,19:18:00,19:20:00,Nowowiejska,Słowiańska,51.12423914,17.0448911,51.12354187,17.04021724
17497,MPK Tramwaje,1,19:20:00,19:22:00,Słowiańska,DWORZEC NADODRZE,51.12354187,17.04021724,51.12431442,17.03503321
17498,MPK Tramwaje,1,19:22:00,19:23:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12431442,17.03503321,51.12474918,17.03497559
17499,MPK Tramwaje,1,19:23:00,19:25:00,DWORZEC NADODRZE,Trzebnicka,51.12474918,17.03497559,51.12813406,17.03666443
17500,MPK Tramwaje,1,19:25:00,19:28:00,Trzebnicka,Broniewskiego,51.12813406,17.03666443,51.13539403,17.03647045
17501,MPK Tramwaje,1,19:28:00,19:30:00,Broniewskiego,Kamieńskiego,51.13539403,17.03647045,51.14097662,17.03222223
17502,MPK Tramwaje,1,19:30:00,19:31:00,Kamieńskiego,Kępińska,51.14097662,17.03222223,51.14421883,17.031233
17503,MPK Tramwaje,1,19:31:00,19:32:00,Kępińska,Wołowska,51.14421883,17.031233,51.14736913,17.03027131
17504,MPK Tramwaje,1,19:32:00,19:34:00,Wołowska,POŚWIĘTNE,51.14736913,17.03027131,51.15028815,17.02870736
17505,MPK Tramwaje,1,19:23:00,19:24:00,POŚWIĘTNE,Wołowska,51.15020822,17.02870501,51.14814795,17.02988056
17506,MPK Tramwaje,1,19:24:00,19:25:00,Wołowska,Kępińska,51.14814795,17.02988056,51.14420506,17.03107522
17507,MPK Tramwaje,1,19:25:00,19:26:00,Kępińska,Kamieńskiego,51.14420506,17.03107522,51.14074745,17.03213386
17508,MPK Tramwaje,1,19:26:00,19:28:00,Kamieńskiego,Broniewskiego,51.14074745,17.03213386,51.1353023,17.03633491
17509,MPK Tramwaje,1,19:28:00,19:31:00,Broniewskiego,Trzebnicka,51.1353023,17.03633491,51.12864987,17.03653188
17510,MPK Tramwaje,1,19:31:00,19:33:00,Trzebnicka,DWORZEC NADODRZE,51.12864987,17.03653188,51.12484091,17.03481634
17511,MPK Tramwaje,1,19:33:00,19:34:00,DWORZEC NADODRZE,DWORZEC NADODRZE,51.12484091,17.03481634,51.1242294,17.03500925
17512,MPK Tramwaje,1,19:34:00,19:36:00,DWORZEC NADODRZE,Słowiańska,51.1242294,17.03500925,51.12362685,17.04134956
17513,MPK Tramwaje,1,19:36:00,19:38:00,Słowiańska,Nowowiejska,51.12362685,17.04134956,51.12436097,17.04513281
17514,MPK Tramwaje,1,19:38:00,19:40:00,Nowowiejska,Wyszyńskiego,51.12436097,17.04513281,51.12232394,17.05187036
17515,MPK Tramwaje,1,19:40:00,19:41:00,Wyszyńskiego,Prusa,51.12232394,17.05187036,51.11984442,17.05636847
17516,MPK Tramwaje,1,19:41:00,19:43:00,Prusa,Piastowska,51.11984442,17.05636847,51.11620815,17.06090704
17517,MPK Tramwaje,1,19:43:00,19:46:00,Piastowska,PL. GRUNWALDZKI,51.11620815,17.06090704,51.11114106,17.0611933
17518,MPK Tramwaje,1,19:46:00,19:48:00,PL. GRUNWALDZKI,Kliniki - Politechnika Wrocławska,51.11114106,17.0611933,51.10920637,17.06641438
17519,MPK Tramwaje,1,19:48:00,19:50:00,Kliniki - Politechnika Wrocławska,Hala Stulecia,51.10920637,17.06641438,51.10689468,17.07372026
17520,MPK Tramwaje,1,19:50:00,19:51:00,Hala Stulecia,ZOO,51.10689468,17.07372026,51.10561429,17.07741786
17521,MPK Tramwaje,1,19:51:00,19:52:00,ZOO,Tramwajowa,51.10561429,17.07741786,51.10432787,17.08421204
17522,MPK Tramwaje,1,19:52:00,19:53:00,Tramwajowa,Chełmońskiego,51.10432787,17.08421204,51.10375672,17.09092741
